sample,time_s,az_ms2
883,3.532000,-0.010175
884,3.536000,-0.026935
885,3.540000,-0.029329
886,3.544000,-0.002993
887,3.548000,0.013767
888,3.552000,0.001796
889,3.556000,0.064045
890,3.560000,-0.026935
891,3.564000,-0.036512
892,3.568000,0.035314
893,3.572000,-0.019752
894,3.576000,0.032920
895,3.580000,-0.012570
896,3.584000,-0.010175
897,3.588000,-0.002993
898,3.592000,0.006584
899,3.596000,-0.019752
900,3.600000,-0.000599
901,3.604000,-0.036512
902,3.608000,0.042497
903,3.612000,-0.067636
904,3.616000,-0.012570
905,3.620000,-0.019752
906,3.624000,-0.038906
907,3.628000,0.016161
908,3.632000,-0.005387
909,3.636000,-0.022146
910,3.640000,0.073622
911,3.644000,-0.055665
912,3.648000,-0.012570
913,3.652000,0.035314
914,3.656000,0.001796
915,3.660000,-0.005387
916,3.664000,-0.000599
917,3.668000,0.047285
918,3.672000,-0.002993
919,3.676000,0.018555
920,3.680000,0.032920
921,3.684000,-0.053271
922,3.688000,0.004190
923,3.692000,-0.017358
924,3.696000,0.016161
925,3.700000,0.092775
926,3.704000,0.035314
927,3.708000,0.054468
928,3.712000,-0.024541
929,3.716000,-0.050877
930,3.720000,-0.060454
931,3.724000,0.068833
932,3.728000,0.018555
933,3.732000,-0.005387
934,3.736000,-0.053271
935,3.740000,-0.043694
936,3.744000,0.006584
937,3.748000,0.028132
938,3.752000,-0.058059
939,3.756000,-0.038906
940,3.760000,-0.022146
941,3.764000,0.083199
942,3.768000,0.042497
943,3.772000,-0.012570
944,3.776000,-0.000599
945,3.780000,-0.007781
946,3.784000,0.006584
947,3.788000,-0.048483
948,3.792000,0.052074
949,3.796000,-0.026935
950,3.800000,0.071227
951,3.804000,-0.050877
952,3.808000,-0.048483
953,3.812000,-0.043694
954,3.816000,0.018555
955,3.820000,0.011372
956,3.824000,0.028132
957,3.828000,0.061651
958,3.832000,-0.029329
959,3.836000,0.013767
960,3.840000,0.059256
961,3.844000,0.008978
962,3.848000,0.001796
963,3.852000,-0.129885
964,3.856000,0.054468
965,3.860000,0.047285
966,3.864000,0.004190
967,3.868000,-0.038906
968,3.872000,0.068833
969,3.876000,-0.043694
970,3.880000,0.047285
971,3.884000,0.008978
972,3.888000,0.083199
973,3.892000,-0.038906
974,3.896000,-0.043694
975,3.900000,0.020949
976,3.904000,-0.014964
977,3.908000,-0.031723
978,3.912000,-0.024541
979,3.916000,0.099958
980,3.920000,-0.031723
981,3.924000,-0.012570
982,3.928000,0.049680
983,3.932000,0.037709
984,3.936000,-0.007781
985,3.940000,-0.017358
986,3.944000,0.095170
987,3.948000,-0.079607
988,3.952000,-0.019752
989,3.956000,-0.007781
990,3.960000,0.061651
991,3.964000,0.006584
992,3.968000,0.006584
993,3.972000,-0.022146
994,3.976000,0.004190
995,3.980000,0.006584
996,3.984000,0.011372
997,3.988000,-0.022146
998,3.992000,-0.017358
999,3.996000,-0.012570
1000,4.000000,-0.031723
1001,4.004000,0.052074
1002,4.008000,0.018555
1003,4.012000,0.018555
1004,4.016000,-0.029329
1005,4.020000,-0.036512
1006,4.024000,-0.002993
1007,4.028000,0.020949
1008,4.032000,0.068833
1009,4.036000,-0.022146
1010,4.040000,0.032920
1011,4.044000,-0.022146
1012,4.048000,-0.005387
1013,4.052000,-0.000599
1014,4.056000,-0.002993
1015,4.060000,0.037709
1016,4.064000,0.008978
1017,4.068000,-0.026935
1018,4.072000,0.064045
1019,4.076000,-0.050877
1020,4.080000,0.042497
1021,4.084000,-0.012570
1022,4.088000,-0.005387
1023,4.092000,0.025738
1024,4.096000,0.001796
1025,4.100000,0.052074
1026,4.104000,-0.065242
1027,4.108000,-0.034117
1028,4.112000,0.030526
1029,4.116000,-0.012570
1030,4.120000,0.006584
1031,4.124000,0.068833
1032,4.128000,0.025738
1033,4.132000,-0.014964
1034,4.136000,-0.019752
1035,4.140000,0.011372
1036,4.144000,-0.022146
